in1,in2,in3,in4,out1,out2,out1_2sec_shift,out1_2sec_shift_noise,out1_2sec_shift_filt,out1_2sec_shift_noise_filt,out1_4sec_shift,out1_4sec_shift_noise,out1_4sec_shift_filt,out1_4sec_shift_noise_filt,out1_6sec_shift,out1_6sec_shift_noise,out1_6sec_shift_filt,out1_6sec_shift_noise_filt,out1_8sec_shift,out1_8sec_shift_noise,out1_8sec_shift_filt,out1_8sec_shift_noise_filt,out1_10sec_shift,out1_10sec_shift_noise,out1_10sec_shift_filt,out1_10sec_shift_noise_filt,out2_2sec_shift,out2_2sec_shift_noise,out2_2sec_shift_filt,out2_2sec_shift_noise_filt,out2_4sec_shift,out2_4sec_shift_noise,out2_4sec_shift_filt,out2_4sec_shift_noise_filt,out2_6sec_shift,out2_6sec_shift_noise,out2_6sec_shift_filt,out2_6sec_shift_noise_filt,out2_8sec_shift,out2_8sec_shift_noise,out2_8sec_shift_filt,out2_8sec_shift_noise_filt,out2_10sec_shift,out2_10sec_shift_noise,out2_10sec_shift_filt,out2_10sec_shift_noise_filt
-24.463,50.165,3000.0,600.01,2820.9,1910.2,2819.2,2819.665797377982,2814.8729688464964,2815.28621490335,2805.3,2803.8642036123324,2805.8963226073083,2805.4204406529716,2797.5,2797.536428925413,2796.5565199806388,2796.6988828828325,2777.2,2777.0559328559934,2782.536601820458,2782.694317649997,2778.9,2779.306994372309,2777.514413990218,2777.5193522455365,1908.8,1909.7507316149013,1910.9251847925639,1910.996894524741,1913.4,1913.8322525050562,1913.2932785884427,1913.678144322574,1917.2,1917.8386227346457,1916.224588033946,1915.995834041239,1921.4,1922.3926238788977,1919.64217579685,1920.2790163160448,1918.6,1918.9176238313637,1919.4647413560556,1919.1495813579675
-24.014,50.914,3000.0,598.77,2819.6,1911.9,2816.8,2816.961014120322,2817.9612564403515,2817.884933304661,2806.7,2807.484426718408,2809.866311167904,2808.9315218470983,2805.1,2805.5984669493314,2802.4584822484467,2802.9044323850776,2788.9,2787.429920214469,2788.6914358045788,2788.8218593479705,2782.2,2781.9984618728577,2780.062461332215,2779.6339634933993,1911.7,1911.6532181494972,1910.7224125779578,1910.9093534345689,1913.2,1914.3984430063012,1912.112898788035,1912.305344380587,1913.3,1912.161307272721,1914.4789312285461,1914.0749822925568,1917.0,1917.1426830963096,1918.082314048438,1918.0616900815735,1920.3,1918.5610588209881,1919.8866090191264,1919.556387784174
-24.274,43.803,3000.0,599.78,2824.1,1909.1,2820.9,2820.746504243024,2819.684534166311,2819.2434578702505,2819.2,2820.1022874463793,2814.8729688464964,2814.0683815314346,2805.3,2805.381982301275,2805.8963226073083,2806.44537121302,2797.5,2796.890430380504,2796.5565199806388,2796.517124046427,2777.2,2776.0903671575747,2782.536601820458,2781.988428150206,1910.2,1909.272733009103,1910.8281188679755,1910.6063957198844,1908.8,1907.5243613175621,1910.9251847925639,1911.1558476111948,1913.4,1911.686501143255,1913.2932785884427,1912.9075386980755,1917.2,1916.9271396972708,1916.224588033946,1915.5785862515513,1921.4,1921.049910595013,1919.64217579685,1919.42286842352
-24.01,28.622,3000.0,602.86,2837.4,1904.8,2819.6,2820.1833570818117,2821.8868151216607,2821.5628867682885,2816.8,2816.0276554480197,2817.9612564403515,2817.6627514083384,2806.7,2805.5939887939307,2809.866311167904,2810.0161921291437,2805.1,2805.0397957748237,2802.4584822484467,2802.7394032222364,2788.9,2789.5213711711613,2788.6914358045788,2788.1959187460116,1911.9,1911.4863702665104,1910.3617452980127,1909.9162518044839,1911.7,1909.7700742295403,1910.7224125779578,1911.3053002796378,1913.2,1911.7464990436465,1912.112898788035,1911.9969896010311,1913.3,1912.3004856218315,1914.4789312285461,1913.742685059004,1917.0,1915.9520358006548,1918.082314048438,1918.4276356234675
-24.401,21.418,3000.0,600.76,2836.5,1902.7,2824.1,2823.4645729803146,2826.7459893627724,2826.917532730973,2820.9,2822.2934639482055,2819.684534166311,2819.4754946515886,2819.2,2820.3066679944895,2814.8729688464964,2814.9886264675833,2805.3,2804.4422273048704,2805.8963226073083,2806.455289606228,2797.5,2795.7610478182773,2796.5565199806388,2796.85341503372,1909.1,1906.7069008035403,1908.443654754108,1907.9583886076528,1910.2,1910.8267002029752,1910.8281188679755,1911.5451953994175,1908.8,1908.787136071684,1910.9251847925639,1910.4545731724006,1913.4,1913.1577701802598,1913.2932785884427,1912.7490775018234,1917.2,1916.787136127468,1916.224588033946,1916.8511471687539
-23.721,22.074,3000.0,599.16,2835.4,1905.1,2837.4,2838.0678410847845,2832.8556775913557,2833.302127624508,2819.6,2819.9170623129094,2821.8868151216607,2821.8155818194746,2816.8,2816.2106359865866,2817.9612564403515,2817.896297591868,2806.7,2806.5837982899134,2809.866311167904,2810.217479278623,2805.1,2805.84780978402,2802.4584822484467,2803.8338856025493,1904.8,1904.8264398748863,1905.742466296958,1905.2375554828732,1911.9,1910.9351307774994,1910.3617452980127,1910.66999015195,1911.7,1911.2632627777823,1910.7224125779578,1909.8766087885394,1913.2,1912.7895416388405,1912.112898788035,1912.0113604296894,1913.3,1914.7690494090928,1914.4789312285461,1915.1089779266972
-23.696,1.268,3000.0,602.34,2845.4,1901.7,2836.5,2836.3149584722,2836.228459443273,2836.878905994383,2824.1,2823.752187351568,2826.7459893627724,2826.9760613858675,2820.9,2820.673104249674,2819.684534166311,2819.1518055569272,2819.2,2818.9167998182766,2814.8729688464964,2814.887347834655,2805.3,2805.6219002610565,2805.8963226073083,2807.711956702018,1902.7,1901.7313911032784,1904.1138349903879,1903.9720799103738,1909.1,1907.7216513851351,1908.443654754108,1908.049079987788,1910.2,1910.4577853907304,1910.8281188679755,1909.874274343379,1908.8,1909.7785262330701,1910.9251847925639,1911.3425968533395,1913.4,1914.5408472922472,1913.2932785884427,1913.1871956245864
-23.375,0.30389,3000.0,599.32,2845.8,1900.9,2835.4,2834.655487729483,2838.762960723809,2839.5466308639548,2837.4,2835.4083828495914,2832.8556775913557,2832.9861506380116,2819.6,2819.9139187541127,2821.8868151216607,2821.3634734670595,2816.8,2816.173844842106,2817.9612564403515,2817.544354711713,2806.7,2806.229946411414,2809.866311167904,2811.5205974494475,1905.1,1905.4158271693357,1903.4480716337544,1903.581000278971,1904.8,1905.3072211295434,1905.742466296958,1905.0652598694812,1911.9,1910.5463291996018,1910.3617452980127,1909.267798820848,1911.7,1912.0546844333592,1910.7224125779578,1911.2432575368148,1913.2,1912.524156501153,1912.112898788035,1911.1665090374277
-22.936,-0.68096,3000.1,597.58,2848.4,1899.8,2845.4,2845.8072728235356,2842.7487290225035,2843.3044479680557,2836.5,2835.840145139692,2836.228459443273,2836.4487500706346,2824.1,2824.716784335675,2826.7459893627724,2826.3432641857526,2820.9,2819.940074530267,2819.684534166311,2818.7147453846715,2819.2,2818.0812805230285,2814.8729688464964,2815.5417498669035,1901.7,1901.421583318524,1902.2874610356698,1902.6106082622453,1902.7,1904.1017652272549,1904.1138349903879,1903.4723901138188,1909.1,1907.706086461993,1908.443654754108,1907.5284466580451,1910.2,1909.930367312942,1910.8281188679755,1910.9308503915786,1908.8,1908.0475137864555,1910.9251847925639,1910.11675790243
-22.842,-0.38325,3000.0,600.21,2851.6,1900.0,2845.8,2845.8234502248515,2846.0761046176913,2846.286267386462,2835.4,2834.2151452907183,2838.762960723809,2839.298263677164,2837.4,2836.296478445238,2832.8556775913557,2832.7342413112933,2819.6,2821.09721318871,2821.8868151216607,2820.4511811512207,2816.8,2819.5524327573144,2817.9612564403515,2817.6992345795984,1900.9,1901.4848139212904,1901.008251786826,1901.6411033198192,1905.1,1904.5228681119659,1903.4480716337544,1902.6597056389633,1904.8,1905.2188872769136,1905.742466296958,1905.205631326453,1911.9,1912.93055945352,1910.3617452980127,1910.2409271916008,1911.7,1912.3479715901617,1910.7224125779578,1910.3784353626174
-22.795,-0.4339,3000.0,601.0,2853.1,1899.7,2848.4,2848.0649034260655,2848.6371448540226,2848.7652395876976,2845.4,2845.9041041065943,2842.7487290225035,2842.9533042497833,2836.5,2835.891992121847,2836.228459443273,2836.805515018035,2824.1,2823.848888841374,2826.7459893627724,2825.5846184980946,2820.9,2820.4676457307605,2819.684534166311,2819.4441744328583,1899.8,1900.2996736583295,1900.2231760674858,1900.6342389340518,1901.7,1901.1837463957302,1902.2874610356698,1901.4413249012,1902.7,1903.3084138850727,1904.1138349903879,1903.4241209680108,1909.1,1909.0685735529505,1908.443654754108,1908.6201129144615,1910.2,1909.6048627526902,1910.8281188679755,1910.5141194442863
-22.38,-14.653,3000.0,603.48,2861.6,1897.1,2851.6,2853.3171644717063,2851.402319528829,2851.7939196593406,2845.8,2845.017838924418,2846.0761046176913,2846.166707333487,2835.4,2834.0767037459686,2838.762960723809,2839.4912309429865,2837.4,2837.9342091523404,2832.8556775913557,2832.5275366872756,2819.6,2819.3760781704314,2821.8868151216607,2821.9707008168407,1900.0,1899.4944295455416,1899.761631431491,1899.6160651932278,1900.9,1901.1969472283797,1901.008251786826,1900.4510819056754,1905.1,1901.6343438687657,1903.4480716337544,1902.6536687657542,1904.8,1904.0524320071243,1905.742466296958,1906.1603864670267,1911.9,1913.5231555500588,1910.3617452980127,1909.884650581372
-22.016,-29.712,3000.1,596.08,2855.0,1896.2,2853.1,2852.932510510079,2854.652456901858,2855.4483637471394,2848.4,2847.582426796389,2848.6371448540226,2849.307817645995,2845.4,2846.231462478112,2842.7487290225035,2843.095329172651,2836.5,2836.098681726003,2836.228459443273,2836.697452321626,2824.1,2823.3619312045844,2826.7459893627724,2826.9417704488988,1899.7,1899.1777742515862,1898.9397949579213,1898.4959013536989,1899.8,1898.3159387770183,1900.2231760674858,1900.198961199218,1901.7,1903.8563357291257,1902.2874610356698,1901.9010390309727,1902.7,1904.3489357987128,1904.1138349903879,1904.3086227720646,1909.1,1907.721306330065,1908.443654754108,1907.9989135253288
-22.256,-29.315,3000.0,601.62,2862.7,1894.2,2861.6,2859.9670950002906,2857.389797652617,2858.362407244901,2851.6,2850.876717038323,2851.402319528829,2852.3891498366183,2845.8,2845.1381983214283,2846.0761046176913,2846.0746601959727,2835.4,2835.2444688817336,2838.762960723809,2839.212992863242,2837.4,2836.304907910178,2832.8556775913557,2833.334371301311,1897.1,1896.630796121453,1897.4909664392649,1896.9684537753951,1900.0,1899.1954452300015,1899.761631431491,1900.1282962427827,1900.9,1899.9541564711385,1901.008251786826,1900.7966879887508,1905.1,1905.1590354570271,1903.4480716337544,1903.722796491907,1904.8,1905.9780005878538,1905.742466296958,1905.5341756029593
-23.14,-44.753,3000.0,597.01,2858.1,1889.9,2855.0,2853.4474786335777,2858.546896348568,2859.1415786414263,2853.1,2853.754516488707,2854.652456901858,2855.5601314721607,2848.4,2847.395573202149,2848.6371448540226,2848.295769009589,2845.4,2845.950626892904,2842.7487290225035,2842.462553048109,2836.5,2835.9590951417313,2836.228459443273,2837.3516674303532,1896.2,1897.1717005776336,1895.7714309303637,1895.2854014941324,1899.7,1900.0807513981867,1898.9397949579213,1899.2138205968502,1899.8,1899.8300487953286,1900.2231760674858,1899.5349754310973,1901.7,1899.7968835389001,1902.2874610356698,1902.8675712942922,1902.7,1902.8182104070052,1904.1138349903879,1904.1126130350387
-21.509,-51.921,3000.0,601.03,2863.2,1890.0,2862.7,2861.0906597930602,2859.6629468208575,2859.550575521273,2861.6,2861.794221516839,2857.389797652617,2858.052145189473,2851.6,2851.173583235702,2851.402319528829,2850.7804620948214,2845.8,2846.456080335518,2846.0761046176913,2845.349593995489,2835.4,2836.8423974916445,2838.762960723809,2839.8874433977726,1894.2,1892.3373923794995,1893.5713021736574,1893.0852213250614,1897.1,1896.8665215513956,1897.4909664392649,1897.3425912940775,1900.0,1900.8457863609972,1899.761631431491,1898.960765409701,1900.9,1900.3633408966627,1901.008251786826,1901.5701047365174,1905.1,1903.7400042592733,1903.4480716337544,1903.4593979707456
-22.178,-51.317,2999.9,603.25,2866.4,1888.2,2858.1,2856.5111120491824,2860.7379898688077,2860.280164773233,2855.0,2855.0197305351694,2858.546896348568,2858.7589026694077,2853.1,2852.578124538116,2854.652456901858,2853.880416400833,2848.4,2849.791199556208,2848.6371448540226,2848.112478807233,2845.4,2845.136341328081,2842.7487290225035,2843.39718914846,1889.9,1889.5350136466195,1891.2472628557966,1890.912808890373,1896.2,1896.2169471199077,1895.7714309303637,1895.2951406109096,1899.7,1899.8418082008006,1898.9397949579213,1898.6886510531633,1899.8,1900.045601358007,1900.2231760674858,1900.5503228387095,1901.7,1903.1534422239938,1902.2874610356698,1902.1938534480853
-21.289,-57.491,3000.1,596.42,2856.9,1890.2,2863.2,2861.3176741631746,2862.3326806717514,2862.2802725537103,2862.7,2862.4007684121834,2859.6629468208575,2859.569211493197,2861.6,2861.1563050005766,2857.389797652617,2856.4594786877906,2851.6,2850.728934819233,2851.402319528829,2851.2290386859754,2845.8,2844.8919290437716,2846.0761046176913,2846.735029999373,1890.0,1889.4061498800456,1889.7944406139598,1889.5371365213014,1894.2,1894.691671773678,1893.5713021736574,1893.1486244838377,1897.1,1896.2360579722815,1897.4909664392649,1897.5475519724241,1900.0,1899.5044105474171,1899.761631431491,1900.1393447686837,1900.9,1901.41177864761,1901.008251786826,1901.1539257853508
-21.233,-62.611,3000.0,601.91,2862.5,1887.5,2866.4,2865.9393309751117,2862.6087207758137,2863.2043611452664,2858.1,2857.429022555553,2860.7379898688077,2860.74415943512,2855.0,2856.11994687696,2858.546896348568,2857.558568544066,2853.1,2852.794282022423,2854.652456901858,2854.6866308704025,2848.4,2847.473632198364,2848.6371448540226,2849.183035300699,1888.2,1888.5723159208185,1889.1850425201137,1888.605344477981,1889.9,1889.3113822727346,1891.2472628557966,1891.0806845686452,1896.2,1897.2107156699888,1895.7714309303637,1895.868131513193,1899.7,1899.7026579302526,1898.9397949579213,1899.5783587217813,1899.8,1898.9551938796312,1900.2231760674858,1900.5210335351471
-21.016,-77.032,3000.0,600.54,2857.4,1884.6,2856.9,2855.6471295952456,2860.91240148002,2861.413515947069,2863.2,2862.3284564708747,2862.3326806717514,2862.129477983896,2862.7,2865.9520137499117,2859.6629468208575,2858.8003914000233,2861.6,2860.7595860261004,2857.389797652617,2857.3356448321406,2851.6,2851.1012589177003,2851.402319528829,2851.191601600978,1890.2,1889.2475736220124,1888.7344102723664,1888.0582841655332,1890.0,1890.4912916488422,1889.7944406139598,1890.0361562934513,1894.2,1894.6395498706472,1893.5713021736574,1894.0596982676843,1897.1,1897.091982298238,1897.4909664392649,1898.2283523369133,1900.0,1900.5363170364785,1899.761631431491,1899.683931694252
-21.142,-71.983,3000.0,595.63,2853.4,1887.1,2862.5,2861.8037611087416,2859.636993004595,2859.872802510678,2866.4,2867.327891083789,2862.6087207758137,2861.904148641738,2858.1,2858.772076807573,2860.7379898688077,2859.986842673854,2855.0,2854.5412060785025,2858.546896348568,2858.6609908159335,2853.1,2852.6716016241735,2854.652456901858,2853.777062079942,1887.5,1888.0261973196696,1887.470097733179,1887.1244353558789,1888.2,1888.6040175098071,1889.1850425201137,1889.5843699866268,1889.9,1888.9952032071951,1891.2472628557966,1891.8845461108044,1896.2,1896.9678488689142,1895.7714309303637,1896.3882002457603,1899.7,1901.7135926141975,1898.9397949579213,1898.433691289319
-21.473,-67.438,3000.0,603.49,2863.7,1885.4,2857.4,2857.21245321629,2858.0107905494237,2858.6107846647665,2856.9,2856.4548695127864,2860.91240148002,2860.4051653922825,2863.2,2862.0941918987482,2862.3326806717514,2861.6230842285486,2862.7,2861.662652562425,2859.6629468208575,2860.05931175556,2861.6,2860.8723818721032,2857.389797652617,2856.8866516939756,1884.6,1886.3978721390158,1886.2889822212446,1886.3429298453989,1890.2,1891.5731337659377,1888.7344102723664,1888.9486145522262,1890.0,1889.1717102569182,1889.7944406139598,1890.2822418222752,1894.2,1896.238787390505,1893.5713021736574,1893.735472032542,1897.1,1897.6594603422825,1897.4909664392649,1897.2360705744422
-21.476,-62.782,3000.0,595.22,2855.1,1889.0,2853.4,2853.1608021796605,2857.5124370027634,2858.3331445141275,2862.5,2863.529425603514,2859.636993004595,2859.532850563983,2866.4,2866.872239697998,2862.6087207758137,2861.8590676585777,2858.1,2856.597582708556,2860.7379898688077,2861.108951914786,2855.0,2853.6023780975133,2858.546896348568,2858.65052725066,1887.1,1885.9945068396867,1886.231667887107,1886.0691740006637,1887.5,1887.4510309897519,1887.470097733179,1887.276940088664,1888.2,1889.3749410112619,1889.1850425201137,1889.59391145334,1889.9,1889.4816145112454,1891.2472628557966,1890.877134808816,1896.2,1897.743837509005,1895.7714309303637,1895.968163850509
-21.485,-53.262,3000.0,602.52,2864.9,1889.2,2863.7,2863.4284363626043,2858.829807271233,2859.3241297182217,2857.4,2857.9311630865764,2858.0107905494237,2857.697868036767,2856.9,2856.15287536476,2860.91240148002,2860.6493001537183,2863.2,2863.128430805891,2862.3326806717514,2862.7887101588403,2862.7,2861.9497074360015,2859.6629468208575,2859.9334754097713,1885.4,1887.0743552376796,1886.88181902636,1886.2370430060146,1884.6,1883.6912070870112,1886.2889822212446,1885.5638800546053,1890.2,1891.929809706882,1888.7344102723664,1889.217382154114,1890.0,1890.838620403649,1889.7944406139598,1889.2468594916,1894.2,1894.2969082823497,1893.5713021736574,1893.9447231115573
-21.948,-46.621,3000.0,598.4,2860.3,1891.4,2855.1,2854.5003790781934,2859.7823049199296,2860.2750831624835,2853.4,2852.456262061524,2857.5124370027634,2856.922349672478,2862.5,2863.1399067847547,2859.636993004595,2860.334763066391,2866.4,2866.621033598579,2862.6087207758137,2863.250305234804,2858.1,2858.8859413085383,2860.7379898688077,2861.142461713079,1889.0,1889.6119401119474,1888.1973890327604,1887.7355855512892,1887.1,1884.4539292883778,1886.231667887107,1885.5425119363567,1887.5,1887.431664612805,1887.470097733179,1887.9352688941626,1888.2,1888.7752599919534,1889.1850425201137,1888.901623143132,1889.9,1888.814687668366,1891.2472628557966,1891.403783538126
-22.143,-42.204,3000.0,599.58,2861.6,1891.8,2864.9,2864.741367346815,2861.112676853796,2861.313058787353,2863.7,2861.983599620804,2858.829807271233,2858.6740215580066,2857.4,2857.2867983356364,2858.0107905494237,2858.721588174731,2856.9,2857.473393434759,2860.91240148002,2861.226378172987,2863.2,2860.826458920641,2862.3326806717514,2863.0939000250114,1889.2,1889.843818699828,1889.6219063368178,1889.695012327088,1885.4,1884.8805234090696,1886.88181902636,1886.7663424139828,1884.6,1885.083705382709,1886.2889822212446,1885.9913386583269,1890.2,1889.8536898390378,1888.7344102723664,1888.9733914233955,1890.0,1891.464885136602,1889.7944406139598,1889.8489731800387
-22.333,-38.519,3000.0,600.91,2863.1,1891.9,2860.3,2859.1203426124366,2861.6302793082696,2861.090494328546,2855.1,2854.901737458536,2859.7823049199296,2860.297064009629,2853.4,2852.7960811074877,2857.5124370027634,2857.352380549405,2862.5,2862.374090702585,2859.636993004595,2859.601288373228,2866.4,2865.765540108973,2862.6087207758137,2863.1560130461953,1891.4,1891.5067079975618,1890.8495244133944,1890.9191793954092,1889.0,1888.8442646002025,1888.1973890327604,1888.5746267381985,1887.1,1886.9112244747,1886.231667887107,1885.4104075691198,1887.5,1888.0523725630323,1887.470097733179,1888.1272897573454,1888.2,1888.0333771464316,1889.1850425201137,1889.3791547560477
-22.271,-25.585,3000.0,603.53,2864.7,1894.5,2861.6,2861.3942523203427,2861.9121637387534,2861.47949663836,2864.9,2864.5270499076764,2861.112676853796,2861.5268725826936,2863.7,2864.668188626023,2858.829807271233,2858.3201914462115,2857.4,2856.6781783323163,2858.0107905494237,2857.839790973242,2856.9,2857.6297179496614,2860.91240148002,2860.804318391614,1891.8,1891.1650437927144,1891.754135692172,1891.662676569434,1889.2,1889.3628423684215,1889.6219063368178,1889.9087656977194,1885.4,1886.4209292557746,1886.88181902636,1886.685818479665,1884.6,1883.0581044313565,1886.2889822212446,1886.6501588542023,1890.2,1889.7769774324247,1888.7344102723664,1889.1560956252197
-22.124,-16.716,3000.0,595.06,2849.7,1899.5,2863.1,2862.3955445250326,2862.231446433625,2862.156549190128,2860.3,2859.8092494472935,2861.6302793082696,2861.615426369226,2855.1,2854.9780777145884,2859.7823049199296,2859.71903264956,2853.4,2853.2847384725296,2857.5124370027634,2857.519908296469,2862.5,2862.4424204457237,2859.636993004595,2859.394329902002,1891.9,1890.3841257178317,1892.8919969258982,1892.869176117732,1891.4,1891.8064570528277,1890.8495244133944,1890.7097825978715,1889.0,1888.9086884550752,1888.1973890327604,1888.6925877431636,1887.1,1888.7299928980017,1886.231667887107,1886.1847778678602,1887.5,1887.215264232817,1887.470097733179,1887.662550665806
