in1,in2,in3,in4,in5,in6,in7,in8,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,
19.353,-15.752,69.604,28.004,275.74,78.906,0.56142,10.381,2.24E+05,631.88,688.29,362.58,186.88,14.122,3070.7,20.315,,,,,,,,
19.33,-15.75,57.548,27.919,276.04,78.816,0.5623,10.429,2.34E+05,634.42,689.56,362.12,180.99,14.071,2797,20.813,,,,,,,,
19.31,-16.109,73.889,29.337,276.3,78.59,0.56345,10.409,2.48E+05,636.28,692.53,375.95,169.01,14.103,2864.5,20.915,,,,,,,,
19.299,-16.126,72.422,31.536,276.57,78.452,0.56514,10.469,2.57E+05,634.96,692.58,384.03,163.51,14.042,2536.2,21.434,,,,,,,,
19.282,-16.356,6.938,31.098,276.75,78.444,0.56815,10.461,2.70E+05,639.47,695.5,388.97,156.22,14.057,2538.1,21.532,,,,,,,,
19.254,-16.502,67.238,3.189,276.89,78.462,0.56895,10.458,2.80E+05,642.65,697.6,392.47,150.95,14.063,2532.3,21.644,,,,,,,,
19.239,-16.731,75.443,34.003,277.11,78.09,0.5675,1.045,2.97E+05,645.61,700.67,400.55,140.01,14.077,2554.9,21.918,,,,,,,,
19.222,-16.877,74.654,35.485,277.3,78.122,0.56732,10.532,3.20E+05,646.15,701.97,414.95,129.15,13.998,2147.1,22.769,,,,,,,,
19.202,-16.875,74.036,34.854,277.5,78.052,0.57987,10.514,3.09E+05,642.86,700.15,419.1,137.79,14.02,2187.5,22.225,,,,,,,,
19.186,-17.234,6.637,3.505,277.67,78.022,0.57966,10.535,3.43E+05,651.46,705.71,429.29,121.6,14.006,2048.1,22.834,,,,,,,,
19.162,-17.251,75.219,37.197,277.81,77.938,0.57964,10.505,3.39E+05,650.11,705.42,430.86,123.41,14.038,2186.2,22.585,,,,,,,,
19.158,-17.481,77.086,38.794,278.05,77.653,0.58116,10.482,3.55E+05,654.79,708.83,437.05,115.67,14.067,2265.4,22.653,,,,,,,,
19.134,-17.627,69.589,37.799,278.25,77.782,0.58547,10.556,3.80E+05,655.69,709.98,450.34,108.64,13.997,1905.4,23.295,,,,,,,,
19.106,-17.625,77.353,3.909,278.37,77.6,0.5866,10.548,3.79E+05,653.46,709.25,453.48,109.76,14.006,1941.3,23.208,,,,,,,,
19.091,-17.984,78.789,40.913,278.61,77.325,0.58722,10.541,4.11E+05,660.34,714.35,466.66,96.873,14.022,1929.8,23.577,,,,,,,,
19.085,-18.001,78.753,42.315,278.6,77.202,0.58856,10.551,4.19E+05,660.12,714.54,470.2,95.715,14.014,1887.6,23.644,,,,,,,,
19.105,-17.709,76.724,39.455,278.36,77.494,0.58704,10.542,3.86E+05,655.39,710.58,455.64,106.75,14.014,1956.2,23.249,,,,,,,,
19.153,-17.333,68.629,37.226,277.88,77.618,0.58904,10.539,3.54E+05,649.84,705.91,439.89,121.04,14.008,1997.1,22.741,,,,,,,,
19.182,-16.975,76.858,37.317,277.51,78.012,0.58467,10.548,3.22E+05,641.32,700.06,432.13,135.11,13.991,2017.5,22.423,,,,,,,,
19.213,-16.838,73.899,35.337,277.09,78.051,0.5851,1.047,2.96E+05,641.83,698.96,416.95,145.78,14.065,2376.9,21.604,,,,,,,,
19.257,-16.49,72.463,3.236,276.76,78.363,0.57512,10.479,2.75E+05,638.18,695.53,400.77,154.58,14.044,2406.8,21.578,,,,,,,,
19.297,-16.118,71.125,3.067,276.32,78.377,0.57487,10.444,2.45E+05,632.69,691.04,385.58,172.45,14.071,2628.8,20.905,,,,,,,,
19.333,-15.757,69.775,30.023,275.85,78.63,0.5682,10.383,2.20E+05,630.15,687.8,366.94,189.44,14.122,3035.5,20.202,,,,,,,,
19.351,-15.749,68.662,28.969,275.83,78.793,0.56493,10.395,2.23E+05,630.79,687.94,365.61,187.33,14.109,2978.4,20.356,,,,,,,,
19.349,-15.75,69.551,27.312,275.84,78.793,0.56657,10.395,2.20E+05,629.96,687.42,365.74,189.12,14.11,2972.8,20.296,,,,,,,,
19.352,-15.75,58.408,27.195,275.8,78.77,0.56427,10.418,2.30E+05,633.67,689.07,362.19,183.4,14.084,2851.1,20.646,,,,,,,,
19.351,-15.75,72.757,27.994,275.78,78.833,0.56524,10.408,2.21E+05,628.9,687.04,368.39,187.94,14.096,2900.3,20.407,,,,,,,,
19.363,-15.75,71.017,28.844,275.82,78.82,0.56649,10.409,2.21E+05,629.12,687.16,368.88,188.07,14.096,2893.2,20.39,,,,,,,,
19.349,-15.75,69.733,27.616,275.82,78.845,0.56517,10.414,2.23E+05,629.68,687.36,367.49,187,14.089,2866.6,20.479,,,,,,,,
19.353,-15.75,69.173,27.602,275.76,78.918,0.56522,10.408,2.22E+05,629.94,687.33,366.9,188.01,14.096,2902.2,20.406,,,,,,,,
19.354,-15.75,60.533,28.334,275.87,78.804,0.56817,10.405,2.24E+05,632.04,688.3,364.67,187.64,14.098,2903.9,20.412,,,,,,,,
19.347,-15.75,72.113,28.976,275.78,78.89,0.56415,10.408,2.23E+05,629.41,687.29,368.31,187.3,14.095,2905.9,20.429,,,,,,,,
19.354,-15.75,70.204,27.509,275.83,78.867,0.56346,1.041,2.24E+05,630.22,687.62,366.26,186.15,14.093,2898.9,20.49,,,,,,,,
19.358,-15.75,57.066,27.598,275.79,78.838,0.56207,10.417,2.33E+05,634.76,689.55,360.92,181.86,14.083,2859.8,20.708,,,,,,,,
19.35,-15.75,72.668,28.891,275.86,78.877,0.56586,10.406,2.20E+05,628.84,687.02,368.99,188.64,14.099,2912.4,20.364,,,,,,,,
19.358,-15.75,70.538,29.075,275.85,78.792,0.5646,10.409,2.23E+05,629.92,687.65,367.69,186.24,14.095,2900.9,20.464,,,,,,,,
19.354,-15.75,67.227,27.705,275.8,78.922,0.56606,10.399,2.21E+05,630.58,687.56,365.65,188.91,14.105,2949.6,20.326,,,,,,,,
19.359,-15.75,6.55,27.527,275.8,78.927,0.56358,10.403,2.25E+05,631.83,688.17,363.9,186.33,14.1,2938.1,20.446,,,,,,,,
19.356,-15.75,72.665,29.188,275.74,78.842,0.56396,10.412,2.23E+05,629.25,687.3,368.88,186.53,14.092,2886.7,20.469,,,,,,,,
19.356,-15.75,58.824,28.923,275.82,78.829,0.56407,10.406,2.29E+05,633.85,689.22,362.3,184.27,14.096,2919.1,20.548,,,,,,,,
19.353,-15.75,72.206,27.538,275.91,78.78,0.56563,10.412,2.22E+05,628.98,687.16,368.03,187.32,14.093,2882.2,20.45,,,,,,,,
19.353,-15.75,70.427,27.629,275.73,78.797,0.56384,10.405,2.24E+05,630.2,687.63,366.05,186.51,14.099,2927,20.443,,,,,,,,
19.347,-15.75,70.064,28.462,275.82,78.757,0.56466,10.392,2.22E+05,630.55,687.86,365.34,187.44,14.111,2995.1,20.341,,,,,,,,
19.353,-15.75,58.549,28.533,275.77,78.822,0.56781,10.413,2.26E+05,632.5,688.45,364.81,186.74,14.09,2860.7,20.491,,,,,,,,
19.351,-15.75,71.742,2.753,275.78,78.77,0.5644,10.391,2.21E+05,630.13,687.59,365.18,187.99,14.114,3006.8,20.315,,,,,,,,
19.359,-15.75,70.182,27.534,275.84,78.849,0.56645,10.396,2.20E+05,629.76,687.29,366.31,189.31,14.109,2968,20.289,,,,,,,,
19.352,-15.75,69.504,28.127,275.82,78.863,0.56532,10.415,2.23E+05,629.68,687.37,367.96,186.99,14.088,2860.8,20.479,,,,,,,,
19.351,-15.75,69.694,29.114,275.75,78.818,0.56466,10.397,2.23E+05,630.42,687.75,366.41,187.49,14.107,2967.5,20.358,,,,,,,,
19.348,-15.75,57.687,27.352,275.81,78.854,0.56304,1.04,2.30E+05,634.64,689.44,359.75,184.28,14.101,2954.2,20.534,,,,,,,,
19.348,-15.75,71.624,2.751,275.87,78.784,0.56452,10.397,2.22E+05,629.94,687.56,365.73,187.54,14.107,2969.1,20.37,,,,,,,,
19.356,-15.75,70.595,28.411,275.81,78.753,0.56511,10.403,2.22E+05,629.94,687.6,366.84,187.03,14.101,2935,20.403,,,,,,,,
19.358,-15.75,69.908,29.211,275.87,78.938,0.56296,10.419,2.25E+05,630.2,687.69,368.07,185.17,14.084,2849.9,20.565,,,,,,,,
19.364,-15.87,60.108,28.927,276.27,79.314,0.56601,10.407,2.30E+05,634.84,689.7,367.5,183.56,14.099,2887,20.509,,,,,,,,
19.375,-16.125,73.956,31.985,276.41,79.739,0.56616,10.384,2.34E+05,635.54,690.87,380.33,179.25,14.13,2978,20.374,,,,,,,,
19.382,-16.125,74.724,34.787,276.76,80.272,0.56639,10.393,2.31E+05,634.66,690.22,384.59,181.53,14.121,2922.2,20.337,,,,,,,,
19.39,-16.455,75.535,36.788,277.09,80.629,0.56578,1.042,2.53E+05,639.75,693.83,398.4,167.04,14.102,2729,20.84,,,,,,,,
19.397,-16.501,66.851,37.101,277.35,81.079,0.56933,1.042,2.54E+05,641.93,694.36,399.51,169.16,14.103,2703.2,20.741,,,,,,,,
19.406,-16.83,80.866,40.263,277.55,81.419,0.5696,10.419,2.68E+05,643.64,696.43,417.53,159.49,14.114,2661.4,20.921,,,,,,,,
19.412,-16.876,81.061,43.196,277.93,81.585,0.56735,10.429,2.75E+05,644.98,697.54,420.51,155.26,14.105,2617.2,21.111,,,,,,,,
19.426,-16.965,82.394,44.947,278.25,82.133,0.56914,10.436,2.77E+05,645.21,697.55,428.13,155.26,14.1,2552,21.112,,,,,,,,
19.444,-17.248,8.289,45.366,278.56,82.461,0.57035,10.429,2.92E+05,650.21,700.64,438.06,147.19,14.116,2549.8,21.257,,,,,,,,
19.448,-17.25,8.515,47.347,278.64,82.987,0.57205,10.421,2.87E+05,649.03,699.54,441.94,151.94,14.125,2580,21.005,,,,,,,,
19.447,-17.569,74.496,50.822,278.99,83.417,0.5745,10.504,3.29E+05,654.62,703.4,464.49,136.74,14.049,2116.2,21.922,,,,,,,,
19.46,-17.626,90.577,52.995,279.29,83.784,0.57704,10.474,3.21E+05,651.42,701.88,472.83,140.36,14.084,2238.9,21.55,,,,,,,,
19.468,-17.955,90.732,5.341,279.64,84.388,0.57983,10.471,3.40E+05,656.64,704.96,489.21,133.33,14.097,2197.3,21.685,,,,,,,,
19.485,-18.001,91.545,56.088,279.75,84.704,0.57797,10.476,3.46E+05,657.65,705.62,493.89,131.16,14.092,2172.5,21.761,,,,,,,,
19.486,-18.09,92.451,58.654,279.72,85.045,0.57862,10.467,3.53E+05,659.06,706.41,500.78,130.78,14.103,2197.9,21.644,,,,,,,,
19.501,-18.373,91.744,60.929,280.04,85.264,0.58022,10.455,3.75E+05,664.78,710.21,514.8,123.52,14.122,2219,21.754,,,,,,,,
19.502,-18.375,90.687,61.315,280.38,85.6,0.58086,10.448,3.72E+05,665,710.08,514.96,125.56,14.128,2244.8,21.649,,,,,,,,
19.512,-18.694,99.173,63.881,280.56,86.241,0.58417,10.481,4.02E+05,667.19,712.18,546.06,116.18,14.103,2030.4,22.013,,,,,,,,
19.527,-18.751,99.262,66.163,280.82,86.485,0.5853,10.511,4.16E+05,667.23,712.57,556.99,113.12,14.073,1889.4,22.266,,,,,,,,
19.53,-19.069,10.116,69.146,281.15,87.021,0.58638,10.489,4.39E+05,673.42,716.87,576.37,107.04,14.101,1942.9,22.255,,,,,,,,
19.544,-19.126,10.191,70.122,281.29,87.596,0.58572,10.518,4.47E+05,673.34,716.98,586.72,104.59,14.069,1805.3,22.485,,,,,,,,
19.561,-19.215,93.212,71.722,281.65,87.944,0.58823,10.517,4.59E+05,675.92,718.43,591.66,105.9,14.073,1790.1,22.469,,,,,,,,
19.554,-19.498,10.742,74.976,282,88.41,0.58831,10.476,4.70E+05,680.65,722.37,611.66,99.597,14.119,1936.6,22.228,,,,,,,,
19.564,-19.5,10.813,76.277,282.14,88.751,0.58961,10.513,4.79E+05,679.1,721.79,621.4,97.842,14.075,1762.3,22.47,,,,,,,,
19.582,-19.819,10.675,77.206,282.29,89.062,0.59218,10.556,5.18E+05,683.68,725.59,650.02,88.047,14.028,1553.9,23.084,,,,,,,,
19.59,-19.876,10.265,79.783,282.67,89.344,0.58906,10.548,5.26E+05,686.02,727.56,651.15,86.87,14.038,1587,23.16,,,,,,,,
19.603,-20.205,11.238,82.479,283.06,89.791,0.5909,10.554,5.53E+05,691.32,732.19,678.96,77.478,14.028,1526.7,23.37,,,,,,,,
19.612,-20.251,11.408,84.753,283.02,90.71,0.59569,1.056,5.56E+05,690.66,731.94,690.9,81.039,14.017,1468,23.053,,,,,,,,
19.612,-20.34,11.48,85.353,283.16,91.018,0.5942,1.056,5.62E+05,692.5,733.38,696.31,78.927,14.017,1463.7,23.121,,,,,,,,
19.632,-20.623,11.526,87.388,283.46,91.257,0.6005,10.552,5.87E+05,697.36,737.15,718.59,75.757,14.026,1440.3,23.121,,,,,,,,
19.636,-20.625,10.747,9.023,283.73,91.61,0.59767,10.579,6.03E+05,697.07,737.96,723.94,74.812,13.996,1357.7,23.46,,,,,,,,
19.639,-20.944,12.154,92.605,284.09,91.917,0.59559,10.571,6.24E+05,704.15,742.91,740.34,64.47,14,1362.3,23.617,,,,,,,,
19.657,-21.001,12.232,9.303,284.21,92.551,0.6007,10.584,6.26E+05,704.11,742.84,749.69,66.003,13.984,1291.9,23.475,,,,,,,,
19.669,-21.306,12.238,95.666,284.55,92.936,0.59828,10.552,6.50E+05,710.98,747.48,765.48,62.217,14.023,1377.9,23.494,,,,,,,,
19.672,-21.377,12.354,98.985,284.91,93.402,0.59777,10.581,6.67E+05,711.66,748.87,774.61,58.664,13.987,1276.1,23.754,,,,,,,,
19.696,-21.465,12.494,10.07,285.21,93.816,0.60155,10.611,6.81E+05,712.48,750,785.65,56.168,13.949,1165.5,23.934,,,,,,,,
19.68,-21.748,11.842,10.094,285.4,94.065,0.60754,10.628,7.16E+05,715.95,753.64,813.83,53.469,13.931,1081.3,24.276,,,,,,,,
19.698,-21.75,12.853,10.36,285.72,94.441,0.60605,10.606,7.05E+05,718.12,753.33,804.4,53.243,13.954,1141.9,23.886,,,,,,,,
19.695,-22.069,13.124,10.652,285.91,94.792,0.60638,1.064,7.45E+05,723.97,758.08,826.85,45.203,13.914,1039.7,24.43,,,,,,,,
19.728,-22.126,11.932,10.922,286.15,95.303,0.60268,10.539,7.45E+05,724.86,758.1,831.15,54.976,14.04,1324.5,23.644,,,,,,,,
19.738,-22.125,13.106,10.629,286.14,95.193,0.60565,10.589,7.36E+05,726.03,757.8,826.98,49.243,13.977,1159.7,23.925,,,,,,,,
19.744,-21.771,13.182,10.431,285.95,94.783,0.6063,10.643,7.10E+05,718.32,753.78,806.48,49.737,13.909,1052.3,24.143,,,,,,,,
19.745,-21.395,12.716,10.21,285.35,94.353,0.60602,10.604,6.67E+05,711.1,748.25,782.07,60.725,13.957,1174.8,23.464,,,,,,,,
19.748,-21.02,12.493,98.791,284.98,94.039,0.60525,10.577,6.22E+05,704.04,742.55,756.01,70.793,13.99,1283.4,22.903,,,,,,,,
19.757,-20.793,11.22,95.307,284.41,93.6,0.60202,10.547,5.98E+05,699.89,739.67,740.31,79.861,14.03,1413.3,22.694,,,,,,,,
19.765,-20.418,12.32,9.305,284.03,93.406,0.59833,10.541,5.51E+05,693.45,733.87,709.82,84.732,14.033,1478.7,22.221,,,,,,,,
19.768,-20.043,11.983,91.482,283.45,93.235,0.59593,10.549,5.20E+05,686.01,728.63,687.26,93.615,14.024,1491.1,21.987,,,,,,,,
19.776,-19.874,10.923,87.251,282.92,92.832,0.59575,1.05,4.91E+05,683.9,725.97,667.81,105.29,14.087,1701.8,21.534,,,,,,,,
19.777,-19.521,11.477,83.898,282.66,92.526,0.59005,10.503,4.53E+05,677.44,720.94,641.29,109.26,14.08,1744.6,21.37,,,,,,,,
19.781,-19.145,11.375,82.544,282.31,92.221,0.58789,10.474,4.15E+05,671.09,715.69,612.79,121.32,14.111,1914.8,20.83,,,,,,,,
19.792,-18.77,11.075,80.141,282.03,92.056,0.58897,10.446,3.76E+05,664.19,709.92,586.74,137.4,14.139,2078.2,20.21,,,,,,,,
19.794,-18.543,10.519,75.353,281.47,91.53,0.57734,10.431,3.48E+05,663.41,708.19,556.55,138.77,14.151,2244,20.311,,,,,,,,
19.812,-18.168,10.397,71.997,281.08,91.229,0.5782,1.044,3.18E+05,655.91,702.45,536.51,151.22,14.135,2228.2,20.05,,,,,,,,
19.815,-17.793,10.509,69.785,280.71,91.185,0.57487,10.454,2.89E+05,648.6,697.09,517.16,161.49,14.114,2209.3,19.854,,,,,,,,
19.819,-17.624,10.218,67.729,280.16,90.808,0.57128,10.391,2.65E+05,648.06,695.62,495.83,171.27,14.171,2585.5,19.283,,,,,,,,
19.821,-17.271,98.923,63.261,279.63,90.401,0.56905,10.423,2.44E+05,641.89,690.87,479.11,180.4,14.13,2457.6,19.365,,,,,,,,
19.845,-16.895,95.882,6.049,279.2,90.049,0.56603,10.377,2.14E+05,637.28,686.7,454.31,197.45,14.164,2782.4,18.74,,,,,,,,
19.84,-16.52,85.889,5.795,278.62,89.766,0.56397,10.355,1.93E+05,634.03,682.92,433.76,216.23,14.172,2977.9,18.328,,,,,,,,
19.842,-16.293,94.611,56.941,278.25,89.643,0.55806,10.398,1.84E+05,627.76,679.63,429.7,215.22,14.127,2767.1,18.554,,,,,,,,
19.855,-15.918,91.717,5.221,277.91,89.285,0.55604,1.033,1.60E+05,623.27,675.51,406.24,237.67,14.179,3245.4,17.749,,,,,,,,
19.867,-15.543,89.075,49.745,277.68,89.079,0.54885,10.352,1.47E+05,619.09,672.08,392.06,245.86,14.147,3195.4,17.801,,,,,,,,
19.867,-15.374,86.176,47.868,277.14,88.719,0.54696,10.317,1.41E+05,617.85,670.77,381.27,256.1,14.173,3461,17.447,,,,,,,,
19.881,-15.021,83.565,44.862,276.6,88.479,0.54683,10.323,1.28E+05,612.07,666.42,371.21,273.38,14.159,3464,17.197,,,,,,,,
19.892,-14.645,81.523,40.711,276.16,87.861,0.53901,10.227,1.16E+05,609.64,663.68,345.86,298.99,14.222,4266.7,16.365,,,,,,,,
19.899,-14.418,78.127,3.728,275.64,87.304,0.53888,10.265,1.11E+05,606.54,661.87,341.34,299.26,14.189,4015.5,16.587,,,,,,,,
19.914,-14.043,68.191,35.235,275.17,87.145,0.5357,10.288,1.02E+05,604.07,658.92,330.93,311.79,14.159,3920.7,16.594,,,,,,,,
19.914,-13.668,77.227,33.281,274.58,86.975,0.53153,10.251,86586,595.33,653.22,320.97,337.94,14.179,4261.7,15.97,,,,,,,,
19.918,-13.499,73.804,2.852,274.31,86.581,0.53076,10.276,83424,593.93,652.13,315.99,339.33,14.156,4106.9,16.137,,,,,,,,
19.933,-13.146,71.041,26.036,273.94,86.24,0.52569,10.243,73530,590.62,649.15,303.3,357.88,14.168,4436.9,15.776,,,,,,,,
19.937,-12.77,55.027,23.583,273.56,85.818,0.52485,10.192,67039,590.35,647.35,287.63,382.96,14.187,4935,15.309,,,,,,,,
19.94,-12.401,69.894,21.224,273.01,85.612,0.52136,10.197,55133,579.52,640.64,284.56,406.77,14.176,4938,15.032,,,,,,,,
19.956,-12.168,55.628,16.665,272.68,85.222,0.52229,1.02,53841,580.7,640.23,275.66,413.38,14.167,4964.1,15.046,,,,,,,,
19.957,-11.793,6.495,14.289,272.01,84.541,0.51278,10.167,47668,573.93,636.11,265.39,434.35,14.17,5347,14.848,,,,,,,,
19.958,-11.418,60.884,12.039,271.65,84.191,0.512,10.137,45180,569.19,632.13,256.01,462.44,14.17,5669.7,14.477,,,,,,,,
19.977,-11.249,60.632,0.56949,271.1,83.95,0.51308,10.172,43082,566.24,630.19,253.93,464.25,14.153,5381.9,14.678,,,,,,,,
19.976,-10.896,56.158,-0.01098,270.8,83.536,0.50633,10.147,45111,564.22,627.85,241.1,481.72,14.147,5702.9,14.555,,,,,,,,
19.984,-10.52,53.256,-0.00453,270.55,83.287,0.50771,10.126,45805,558.31,623.29,234.88,512.14,14.143,5937.5,14.158,,,,,,,,
19.991,-10.145,39.311,-0.01629,270.14,83.179,0.50365,10.141,48430,558.34,621.59,226.13,524.94,14.125,5921.8,14.237,,,,,,,,
19.997,-10.124,54.499,-0.00046,270,82.809,0.50701,10.114,49519,551.35,618.6,229.21,540.02,14.135,6107.5,13.954,,,,,,,,
20.007,-10.125,50.037,-0.00816,270,82.664,0.49964,10.083,57772,554.88,620.49,223,538.05,14.136,6455,13.941,,,,,,,,
20.004,-10.275,50.788,-0.00445,270.14,83.11,0.50355,10.135,48222,556.27,621.56,230.3,520.64,14.131,5924.8,14.256,,,,,,,,
20.005,-10.5,52.389,-0.00515,270.35,83.25,0.50208,10.133,48327,559.96,624.28,232.67,505.21,14.138,5925.9,14.377,,,,,,,,
20.002,-10.5,51.777,0.01072,270.6,83.238,0.50552,10.065,51070,558.65,622.84,229.56,530.75,14.152,6518.7,13.699,,,,,,,,
20,-10.84,49.823,0.00537,270.85,83.652,0.50831,10.116,45308,564.67,627.18,237.82,494.42,14.155,5979.7,14.182,,,,,,,,
20.002,-10.876,5.413,0.00501,270.95,83.884,0.50714,10.132,43716,564.07,626.96,240.21,490.83,14.151,5832,14.29,,,,,,,,
20.008,-11.215,60.302,0.00255,270.93,84.196,0.50825,10.139,43199,566.99,629.58,247.51,473.08,14.16,5696.5,14.47,,,,,,,,
20.017,-11.251,59.621,-0.00408,271.29,84.602,0.50612,1.017,42020,568.72,630.36,249.14,463.3,14.148,5436,14.685,,,,,,,,
20.014,-11.4,59.572,0.00471,271.43,84.774,0.51343,10.123,42529,568.6,630.05,251.26,475.65,14.171,5770.2,14.155,,,,,,,,
20.011,-11.625,59.846,0.00136,271.67,85.104,0.50934,10.148,44069,573.69,633.48,254.38,451.77,14.167,5543.8,14.54,,,,,,,,
20.017,-11.625,52.087,-0.01099,272.07,85.397,0.51097,10.152,44417,576.36,634.15,253.23,450.71,14.164,5509.1,14.46,,,,,,,,
20.017,-11.965,67.241,-0.0049,272.23,85.697,0.50814,10.159,45956,577.12,636.23,261.32,433.33,14.171,5395.5,14.718,,,,,,,,
20.022,-12.001,48.074,17.296,272.44,86.146,0.50949,10.206,51994,583.84,639.66,268.41,416.6,14.149,5020.3,15.129,,,,,,,,
20.022,-12.34,68.308,21.295,272.77,86.104,0.51211,10.155,53192,581.16,640.16,277.58,419.54,14.187,5347.2,14.765,,,,,,,,
20.032,-12.376,68.727,23.444,272.96,86.6,0.51565,10.169,53443,580.18,639.28,282.38,421.24,14.183,5188.6,14.697,,,,,,,,
20.02,-12.525,6.911,25.174,273.17,86.922,0.51254,10.202,57116,583.43,641.59,286.49,402.69,14.169,4922.4,15.064,,,,,,,,
20.026,-12.75,70.049,26.436,273.51,87.151,0.51501,10.196,61513,586.24,643.69,291.31,393.79,14.179,4915,15.087,,,,,,,,
20.018,-12.75,60.483,26.416,273.72,87.391,0.51768,10.188,63523,588.76,644.5,289.55,396.92,14.182,4980.6,14.991,,,,,,,,
20.027,-13.09,7.467,28.209,274.1,87.443,0.51761,10.216,68780,589.9,646.96,300.81,372.1,14.179,4686.8,15.372,,,,,,,,
20.038,-13.126,74.651,30.486,274.29,87.578,0.51738,10.204,69283,590.58,647.32,301.5,373.97,14.186,4775.3,15.298,,,,,,,,
20.026,-13.465,74.398,32.248,274.39,87.918,0.52189,10.245,79977,594.9,650.76,313.45,349.48,14.171,4375,15.737,,,,,,,,
20.027,-13.501,76.417,32.683,274.48,88.236,0.52473,10.253,79820,593.66,649.92,317.36,351.62,14.168,4279.2,15.683,,,,,,,,
20.037,-13.65,66.994,34.724,274.74,88.676,0.52537,1.023,86027,599.21,652.62,317.4,350.06,14.184,4449.4,15.607,,,,,,,,
20.031,-13.875,8.144,37.018,275.09,88.596,0.52653,10.242,88888,597.99,653.52,327.22,336.72,14.186,4301.1,15.794,,,,,,,,
20.031,-13.875,80.967,39.073,275.2,88.689,0.52765,10.206,88000,597.86,653.09,325.75,349.13,14.209,4575.9,15.479,,,,,,,,
20.042,-14.215,82.278,40.429,275.4,89.018,0.52806,10.244,99210,603.03,657.17,337.03,321.17,14.193,4224.3,15.998,,,,,,,,
20.04,-14.251,73.291,41.286,275.82,89.275,0.52756,10.269,1.03E+05,607.15,659.16,337.81,311.49,14.174,4048.3,16.304,,,,,,,,
20.046,-14.58,85.879,43.613,275.94,89.638,0.53313,10.268,1.09E+05,606.51,660.11,352.43,303.71,14.188,3960.1,16.277,,,,,,,,
20.044,-14.626,86.133,45.959,276.35,89.694,0.53294,10.261,1.10E+05,607.63,660.96,353.55,302.13,14.194,4004.5,16.302,,,,,,,,
20.037,-14.775,87.151,46.727,276.71,90.145,0.53242,10.231,1.13E+05,609.92,662.11,354.84,306.11,14.217,4210.3,16.109,,,,,,,,
20.045,-15,81.791,47.495,276.81,90.395,0.53493,10.243,1.22E+05,614.87,665.32,361.96,293.18,14.214,4079.9,16.355,,,,,,,,
20.049,-15,8.9,50.394,277.07,90.714,0.53462,10.293,1.20E+05,612.3,664.35,370.23,283.03,14.179,3704.3,16.665,,,,,,,,
20.044,-15.34,92.549,52.866,277.44,91.15,0.53089,1.029,1.33E+05,618,668.69,378.52,266.39,14.188,3699.5,16.925,,,,,,,,
20.048,-15.376,91.731,53.825,277.58,91.262,0.5335,10.292,1.33E+05,618.25,668.85,381.55,266.39,14.188,3663.8,16.919,,,,,,,,
20.06,-15.705,83.407,54.066,277.84,91.63,0.53912,10.261,1.44E+05,625.26,672.94,388.84,263.88,14.219,3819.1,16.855,,,,,,,,
20.06,-15.751,96.812,56.977,278.17,91.705,0.54041,10.315,1.43E+05,621.43,672.23,400.56,249.12,14.184,3411,17.215,,,,,,,,
20.055,-15.9,9.046,58.853,278.28,91.929,0.54007,10.305,1.51E+05,626.26,674.91,403.53,245.45,14.193,3467.3,17.298,,,,,,,,
20.053,-16.125,99.143,60.087,278.59,92.286,0.53968,10.308,1.58E+05,627.35,676.8,412.78,236.18,14.198,3409.7,17.395,,,,,,,,
20.057,-16.125,97.224,60.712,278.86,92.408,0.54354,10.315,1.57E+05,627.13,676.5,415.79,237.3,14.194,3342.6,17.389,,,,,,,,
20.058,-16.465,89.912,63.219,279.06,92.782,0.54209,10.311,1.75E+05,635.75,681.97,425.27,223.82,14.201,3340.8,17.711,,,,,,,,
20.056,-16.501,10.47,66.118,279.31,93.11,0.54626,10.346,1.74E+05,630.58,680.56,438.3,218.74,14.18,3062.1,17.741,,,,,,,,
20.061,-16.83,10.324,66.638,279.66,93.311,0.54941,10.337,1.89E+05,636.36,684.74,450.46,208.85,14.196,3068.1,17.902,,,,,,,,
20.064,-16.876,10.322,6.759,279.75,93.767,0.55276,10.341,1.90E+05,636.01,684.56,456.55,211.33,14.196,3009.8,17.797,,,,,,,,
20.07,-16.995,10.504,71.209,279.74,93.961,0.54854,10.341,1.99E+05,638.59,686.79,461.17,205.2,14.197,3017.4,17.934,,,,,,,,
20.065,-17.25,9.276,73.045,280.04,94.221,0.5517,10.376,2.22E+05,646.23,691.25,476.32,190.7,14.169,2763.7,18.512,,,,,,,,
20.067,-17.25,10.771,74.133,280.14,94.5,0.55228,10.328,2.11E+05,641.47,689.26,475.21,203.53,14.217,3044.9,17.846,,,,,,,,
20.068,-17.59,11.148,74.645,280.5,94.921,0.55733,10.325,2.28E+05,645.44,692.72,494.28,195.43,14.231,2985.7,17.913,,,,,,,,
20.07,-17.626,11.078,77.787,280.82,95.268,0.55429,10.386,2.41E+05,646.96,694.56,503.8,179.09,14.174,2623.7,18.504,,,,,,,,
20.075,-17.955,11.117,80.017,280.92,95.326,0.55751,10.364,2.63E+05,652.38,698.62,519.99,173.74,14.203,2704.3,18.533,,,,,,,,
20.076,-18.001,11.157,80.913,281.24,95.689,0.55704,10.377,2.67E+05,653.06,699.28,524.64,170.35,14.192,2620.4,18.641,,,,,,,,
